""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-15_None_Tumor"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-23_None_Tumor"	"RCC5-5_None_Tumor"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"ACVR1B"	0	0	0	0	1.78306268190063	2.41558143365204	0	0	0	2.51789875472167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52671403112209	1.39745226803168	1.06973549262296	1.86309641273877	0	1.29605977424869	1.51316409567626	1.39304464601468	2.73811575681904	1.92544950968523	0	0	0	1.66442885886046	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"ACVR2A"	0	0	0	1.40860239086312	0	1.26668548169973	2.75403531434403	0	0	0	0	1.61404041982282	0	0	0	0	0	1.92544950968523	0	0	0	0	0	3.28988561019803	0	1.43572485828435	1.39745226803168	1.35374862108525	1.86309641273877	2.45332933989141	1.51288802645843	2.0896582942802	1.95362105139504	0	0	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"ACVRL1"	0	0	2.61375573973199	1.40860239086312	1.78306268190063	1.80798367205103	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	0.336712409546873	1.03919093954316	1.75553127446859	0	0	0.633904346997085	1.51316409567626	1.56524892200075	0	1.92544950968523	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRA2"	0	0	0	1.40860239086312	0	0	0	0	0	0	0	2.20233716928548	0	0	0	0	0	0	0	0	0	2.96785655597551	0	0	0	0.956028668901459	1.53769652400313	1.06973549262296	1.86309641273877	0	1.29605977424869	1.51316409567626	1.71210978590292	0	1.92544950968523	1.61943235365141	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75956043448145
"ADGRA3"	0	0	0	0	0	0	0	0	0	2.51789875472167	0	1.85067084932289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588160242310368	1.03919093954316	1.35374862108525	1.86309641273877	0	1.29605977424869	0	1.84013872929456	0	0	2.20832337106105	0	2.98196756108314	0	0	0	0	0	0	2.73093319654561	0	3.43205371587043	0	0	0
"ADGRB2"	0	0	0	1.40860239086312	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09917260245848	0.475598144981732	0	0	0	1.51288802645843	0	0	0	0	1.61943235365141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRB3"	0	0	0	0	1.78306268190063	0	0	0	0	0	0	0.850587525780985	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	2.10786596166046	1.61011025131821	1.03919093954316	0.671568134320715	1.86309641273877	0	0.633904346997085	0	0.563478671338737	0	2.54289734536132	1.61943235365141	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"ADGRD1"	2.18733050369102	0	1.99130826597491	2.80039686002806	0	0	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	2.4343800214728	1.53769652400313	1.06973549262296	2.47547197257124	0	1.97334329083547	0	1.84013872929456	1.76117604585597	0	0	0	0	1.66442885886046	0	4.32581158608494	0	0	0	0	0	0	1.83335888087173	0	0
"ADGRE1"	0	0	0	0	0	2.15723658318163	3.41482953045221	0	0	0	0	2.20233716928548	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22436869527222	0.796584527853779	1.06973549262296	0	0	1.51288802645843	0	1.18488764321578	0	0	0.85444692513942	0	0	0	0	0	0	2.97665005709066	0	0	0	0	0	0	0
"ADGRE2"	2.82273420624622	0	0	0	1.78306268190063	2.15723658318163	0	0	0	0	0	1.30346795599205	0	0	3.43786618529924	3.4584982354995	0	2.92180003288302	0	0	0	0	0	0	0	1.94663049485243	1.66066969832265	1.90862732886202	0	0	2.37346409023171	0	1.95362105139504	1.76117604585597	1.92544950968523	2.34665171675163	0	0	0	0	0	0	2.97665005709066	0	2.73093319654561	0	0	0	0	0
"ADGRE5"	0	0	1.99130826597491	2.80039686002806	0	2.93616734369807	0	0	0	3.16989636114078	0	1.30346795599205	0	0	0	0	0	1.92544950968523	5.32340810793833	0	0	2.96785655597551	0	0	0	1.75855343247533	1.95865192788642	1.90862732886202	2.85249532919858	0	1.29605977424869	2.0896582942802	2.14800295942594	2.36448459280736	2.54289734536132	2.20832337106105	3.32797129238541	0	1.66442885886046	0	0	0	0	0	2.73093319654561	0	0	0	3.24853074860739	0
"ADGRF1"	0	3.04642919776342	0	0	2.38840410510257	0	0	0	0	0	0	0	0	0	0	0	4.43477720005941	2.54289734536132	0	0	0	0	0	0	2.10786596166046	0.956028668901459	0.475598144981732	0.671568134320715	0	0	1.51288802645843	0	0.921694600176867	0	0	0.85444692513942	0	0	0	0	0	0	0	3.12408724813577	0	0	3.43205371587043	0	0	0
"ADGRF3"	0	0	0	1.40860239086312	0	0	0	0	0	2.51789875472167	0	1.85067084932289	0	0	0	0	3.75341797525151	1.92544950968523	5.32340810793833	0	0	0	0	0	0	1.75855343247533	1.66066969832265	1.06973549262296	0	0	1.29605977424869	0	1.71210978590292	1.76117604585597	0	0.85444692513942	4.00302283373135	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRF4"	0	0	0	1.40860239086312	0	1.26668548169973	0	0	0	0	0	1.30346795599205	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09917260245848	1.39745226803168	0.671568134320715	0	0	1.29605977424869	0	0.563478671338737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRF5"	0	0	0	0	0	0	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956028668901459	1.66066969832265	1.06973549262296	0	0	1.29605977424869	0	0.563478671338737	0	1.92544950968523	0.85444692513942	0	0	0	0	0	0	0	3.12408724813577	0	0	0	1.83335888087173	0	0
"ADGRG1"	0	0	1.99130826597491	0	0	1.80798367205103	0	0	0	2.51789875472167	0	1.30346795599205	5.94213468036329	0	3.43786618529924	0	0	0	0	0	3.38405218891788	2.96785655597551	0	0	0	0.336712409546873	0.796584527853779	1.06973549262296	0	2.45332933989141	0.633904346997085	2.0896582942802	1.18488764321578	1.76117604585597	2.54289734536132	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"ADGRG2"	0	0	1.99130826597491	0	0	0	0	0	0	0	0	2.04188365339328	0	0	0	0	0	1.92544950968523	0	0	0	0	0	3.28988561019803	0	0.956028668901459	0.475598144981732	0.671568134320715	0	0	1.01881537182781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRG3"	0	0	1.99130826597491	1.40860239086312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336712409546873	1.23428042611835	1.57468432721998	0	2.45332933989141	1.69097711722387	0	1.39304464601468	0	2.54289734536132	1.61943235365141	0	0	1.66442885886046	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"ADGRG5"	2.18733050369102	0	0	1.40860239086312	0	0	2.75403531434403	0	0	0	0	1.61404041982282	0	0	0	0	0	2.54289734536132	0	0	0	0	0	0	0	0.956028668901459	1.39745226803168	0.671568134320715	1.86309641273877	0	1.29605977424869	0	0.921694600176867	0	0	1.30837295618739	0	0	0	0	0	0	0	0	0	0	0	2.44319202542805	0	0
"ADGRG6"	0	0	0	1.40860239086312	0	0	0	0	0	0	0	2.20233716928548	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.75855343247533	1.39745226803168	1.06973549262296	0	2.45332933989141	1.29605977424869	1.51316409567626	1.71210978590292	1.76117604585597	1.92544950968523	1.61943235365141	0	3.64944148889872	0	0	0	3.62069794169786	0	0	0	0	0	1.83335888087173	0	0
"ADGRL1"	0	0	0	1.97136480093404	0	0	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	3.38405218891788	0	0	0	0	0.956028668901459	1.39745226803168	1.06973549262296	0	0	0.633904346997085	2.0896582942802	0.563478671338737	0	0	1.85634439809126	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"ADGRL2"	0	0	1.99130826597491	0	0	0	0	0	0	2.51789875472167	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	0.956028668901459	1.39745226803168	1.06973549262296	1.86309641273877	0	0	0	1.18488764321578	0	0	1.30837295618739	3.32797129238541	3.64944148889872	0	0	0	0	0	0	2.73093319654561	3.03504818400374	0	1.83335888087173	0	2.75956043448145
"ADGRL4"	0	0	0	0	0	0	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588160242310368	1.03919093954316	0	0	0	1.01881537182781	2.0896582942802	1.39304464601468	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	3.03504818400374	0	0	0	0
"ADGRV1"	0	0	0	1.40860239086312	0	1.26668548169973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22436869527222	0.796584527853779	0.671568134320715	0	0	1.01881537182781	0	0.921694600176867	0	0	0.85444692513942	3.32797129238541	0	0	0	0	3.62069794169786	0	0	0	0	0	0	0	2.75956043448145
"ADIPOQ"	0	0	0	0	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788915822269023	1.23428042611835	1.35374862108525	0	0	1.01881537182781	0	0	1.76117604585597	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADIRF"	3.20818598013571	0	1.99130826597491	0	1.78306268190063	2.41558143365204	0	4.31847528044767	0	2.51789875472167	0	3.27636765055576	0	0	0	0	0	2.92180003288302	0	0	0	0	0	3.28988561019803	0	1.33562034266272	2.04105660364397	1.35374862108525	0	2.45332933989141	1.84209360170196	0	1.18488764321578	0	0	1.30837295618739	0	0	0	0	0	0	3.64398532183123	0	0	0	0	2.44319202542805	0	0
"ADM2"	0	0	0	0	0	0	3.41482953045221	0	0	0	0	0.850587525780985	0	0	0	0	0	1.92544950968523	0	0	0	2.96785655597551	0	0	0	1.09917260245848	0.796584527853779	0	0	2.45332933989141	1.01881537182781	2.45300563550889	0	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADORA2A"	0	0	0	2.32929562660649	0	1.26668548169973	0	0	0	0	0	1.30346795599205	0	3.36768211680924	0	0	0	0	0	0	0	3.6349608482861	0	0	0	1.09917260245848	1.03919093954316	0.671568134320715	1.86309641273877	0	1.51288802645843	2.0896582942802	1.84013872929456	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"AGR2"	2.18733050369102	0	0	0	0	2.41558143365204	0	0	0	0	0	1.85067084932289	0	0	3.43786618529924	0	0	0	0	0	0	0	0	0	0	1.33562034266272	1.03919093954316	0.671568134320715	0	0	1.01881537182781	1.51316409567626	0	0	0	0.85444692513942	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"AHI1"	2.18733050369102	0	0	0	0	1.26668548169973	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	3.38405218891788	0	0	0	0	0.956028668901459	0.796584527853779	0	1.86309641273877	0	1.69097711722387	1.51316409567626	1.39304464601468	1.76117604585597	0	0.85444692513942	0	2.98196756108314	1.66442885886046	0	0	0	2.97665005709066	0	0	0	0	0	0	0
"AHR"	3.20818598013571	0	1.99130826597491	1.97136480093404	2.38840410510257	2.15723658318163	0	0	0	2.51789875472167	0	1.30346795599205	0	0	3.43786618529924	0	0	2.54289734536132	0	0	0	0	0	3.28988561019803	3.12201129234711	1.43572485828435	2.11718468899348	1.75553127446859	2.85249532919858	0	1.01881537182781	0	2.14800295942594	2.73811575681904	1.92544950968523	0.85444692513942	4.00302283373135	0	2.89760227597338	0	0	0	3.64398532183123	0	0	0	3.43205371587043	1.83335888087173	0	0
"AKT1"	3.20818598013571	0	2.61375573973199	1.40860239086312	1.78306268190063	0	0	0	3.37583128432807	0	0	1.61404041982282	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.75855343247533	1.66066969832265	2.2634011396476	0	0	2.08934806188263	1.51316409567626	2.05552762915366	1.76117604585597	1.92544950968523	1.85634439809126	0	0	2.25814306368322	0	0	3.62069794169786	2.97665005709066	0	2.73093319654561	0	0	0	0	0
"ALCAM"	0	0	1.99130826597491	1.40860239086312	1.78306268190063	1.80798367205103	0	0	3.37583128432807	0	0	0	0	0	3.43786618529924	4.13578175208627	0	2.54289734536132	0	0	0	3.6349608482861	0	3.28988561019803	2.10786596166046	2.19797159264475	1.53769652400313	1.35374862108525	2.47547197257124	0	1.69097711722387	0	0.921694600176867	1.76117604585597	1.92544950968523	1.61943235365141	0	0	0	0	0	3.62069794169786	0	0	0	0	0	0	0	0
"ANGPT1"	0	0	0	0	1.78306268190063	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	3.38405218891788	0	0	0	0	1.09917260245848	1.66066969832265	1.06973549262296	1.86309641273877	0	1.69097711722387	1.51316409567626	1.56524892200075	1.76117604585597	1.92544950968523	1.61943235365141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ANGPT2"	0	0	0	1.40860239086312	0	2.15723658318163	2.75403531434403	0	0	0	0	0	0	0	0	0	0	2.92180003288302	0	0	0	0	0	0	0	1.22436869527222	1.23428042611835	1.06973549262296	0	0	1.29605977424869	0	0.563478671338737	2.36448459280736	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ANGPT4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.09917260245848	1.23428042611835	0	0	0	0	0	0.921694600176867	1.76117604585597	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"ANGPTL1"	0	0	1.99130826597491	0	0	1.26668548169973	2.75403531434403	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	3.28988561019803	2.10786596166046	0.788915822269023	1.03919093954316	0.671568134320715	0	0	0	0	1.39304464601468	0	0	1.30837295618739	0	0	0	0	0	0	0	0	0	0	0	2.44319202542805	3.24853074860739	0
"ANXA1"	2.18733050369102	0	2.61375573973199	2.32929562660649	1.78306268190063	2.41558143365204	3.41482953045221	0	0	0	0	2.04188365339328	0	0	0	3.4584982354995	0	0	0	0	0	0	0	0	2.10786596166046	2.53447049806614	1.23428042611835	2.44498238969502	2.47547197257124	0	2.2874265325632	2.71894437346008	2.62937799492651	0	1.92544950968523	2.67419985782844	0	0	2.6281383437777	0	0	3.62069794169786	0	0	0	0	0	1.83335888087173	0	2.75956043448145
"ANXA2"	3.48570915341432	3.71552528769737	3.81277211739575	0	1.78306268190063	3.53040834069653	3.80927345731104	0	0	2.51789875472167	0	2.57025806652071	0	0	3.43786618529924	4.13578175208627	0	3.58765993285183	0	0	0	0	0	0	2.73834116112488	2.62544807374301	2.31595971883769	2.04136702186501	3.12564730923215	3.99148023969374	2.87999360692745	2.92881131326127	3.53508754650769	3.67767230970499	2.92180003288302	3.23085722333062	3.32797129238541	0	3.5627843995491	0	0	4.30037278131704	2.97665005709066	3.12408724813577	2.73093319654561	3.03504818400374	0	1.83335888087173	3.92207136108167	2.75956043448145
"ANXA4"	3.20818598013571	3.71552528769737	1.99130826597491	0	2.38840410510257	2.79082256679634	0	0	0	0	0	2.04188365339328	6.22915993288067	0	0	0	0	3.73785092803763	0	0	3.38405218891788	3.6349608482861	0	0	2.10786596166046	1.09917260245848	1.86884192234431	2.04136702186501	2.85249532919858	0	2.87999360692745	0	2.73298273736109	0	2.92180003288302	1.61943235365141	0	0	2.89760227597338	0	5.41556958141032	0	0	3.12408724813577	0	0	0	3.76210403191078	0	2.75956043448145
"APOA1"	0	0	0	0	1.78306268190063	0	0	0	0	2.51789875472167	0	0.850587525780985	0	0	0	3.4584982354995	0	0	0	0	0	0	0	0	0	1.52671403112209	1.23428042611835	0.671568134320715	0	0	0.633904346997085	0	0.563478671338737	0	0	1.61943235365141	0	0	0	0	0	3.62069794169786	0	0	2.73093319654561	0	0	0	0	0
"APOB"	0	0	0	1.40860239086312	0	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33562034266272	1.03919093954316	0	0	0	0.633904346997085	0	0.563478671338737	0	0	0	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"APOD"	0	0	0	0	0	1.26668548169973	0	0	0	0	0	0	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	0.956028668901459	1.53769652400313	0	0	0	0	1.51316409567626	0.921694600176867	1.76117604585597	1.92544950968523	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"APP"	2.82273420624622	4.39642646568025	0	1.40860239086312	0	1.80798367205103	0	0	3.37583128432807	0	0	2.34056975510801	0	0	0	0	0	3.41085572505517	0	0	0	0	0	0	0	1.52671403112209	0.796584527853779	1.35374862108525	1.86309641273877	2.45332933989141	1.69097711722387	1.51316409567626	2.05552762915366	2.36448459280736	1.92544950968523	2.04774074807844	3.32797129238541	2.98196756108314	2.6281383437777	0	0	0	0	0	2.73093319654561	3.03504818400374	0	2.44319202542805	0	2.75956043448145
"AQP3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336712409546873	1.77016301670626	0.671568134320715	1.86309641273877	0	1.01881537182781	0	1.71210978590292	0	1.92544950968523	0.85444692513942	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	2.75956043448145
"AR"	0	0	1.99130826597491	0	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	1.92544950968523	0	0	0	0	0	3.28988561019803	0	1.43572485828435	1.39745226803168	0	0	0	0.633904346997085	0	1.18488764321578	0	0	0	0	0	0	0	0	0	2.97665005709066	0	2.73093319654561	0	0	0	0	0
"AREG"	0	0	0	1.40860239086312	0	0	0	0	0	0	0	0.850587525780985	0	0	4.51482357090434	3.4584982354995	0	2.54289734536132	0	0	0	0	0	0	2.10786596166046	1.33562034266272	1.77016301670626	1.75553127446859	0	0	0.633904346997085	0	1.39304464601468	0	2.54289734536132	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24853074860739	2.75956043448145
"ARF1"	2.18733050369102	0	0	0	1.78306268190063	2.6207004358111	3.41482953045221	0	0	2.51789875472167	0	1.61404041982282	0	0	0	0	4.43477720005941	2.54289734536132	0	0	0	2.96785655597551	0	0	2.10786596166046	1.94663049485243	2.31595971883769	1.35374862108525	0	2.45332933989141	1.69097711722387	2.45300563550889	1.95362105139504	2.36448459280736	2.92180003288302	1.61943235365141	3.32797129238541	0	1.66442885886046	0	0	0	0	3.12408724813577	0	0	0	0	0	0
"ARG1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956028668901459	0.796584527853779	1.35374862108525	0	0	0.633904346997085	0	0.921694600176867	0	2.54289734536132	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ARHGDIB"	3.48570915341432	0	2.99449811570996	3.55513613721623	4.17936856242036	3.36866611435917	0	0	0	3.84181584429396	0	3.22439629721456	0	3.36768211680924	0	3.4584982354995	0	3.41085572505517	0	0	0	2.96785655597551	0	0	3.39861511579855	3.04532278992109	3.23313576423611	3.59512511868799	3.51636808457964	4.17071832240288	3.97429125232723	3.10218284644158	3.36731670626841	3.00949258639421	3.73785092803763	3.62306024284987	3.32797129238541	2.98196756108314	3.10965347218599	4.98311017131836	0	4.30037278131704	4.87789457931527	0	4.06712424787973	0	0	2.81926846094208	4.32091457972478	0
"ARTN"	0	3.71552528769737	0	0	0	2.15723658318163	0	0	0	0	0	1.61404041982282	0	0	0	0	0	2.92180003288302	0	0	0	0	0	0	0	1.52671403112209	0.796584527853779	1.06973549262296	0	0	0.633904346997085	0	0.563478671338737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75956043448145
"ATF3"	2.18733050369102	0	0	0	0	1.26668548169973	0	0	0	0	0	2.20233716928548	0	3.36768211680924	0	0	0	1.92544950968523	0	0	3.38405218891788	3.6349608482861	0	0	2.10786596166046	0.788915822269023	1.39745226803168	0.671568134320715	0	0	1.01881537182781	1.51316409567626	1.39304464601468	0	0	1.30837295618739	0	0	2.25814306368322	0	0	0	0	0	0	3.03504818400374	0	0	0	2.75956043448145
"ATG10"	0	0	1.99130826597491	1.40860239086312	0	1.26668548169973	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88778272120294	1.77016301670626	0.671568134320715	0	0	1.51288802645843	0	1.95362105139504	2.36448459280736	2.54289734536132	2.20832337106105	0	0	1.66442885886046	0	0	0	0	0	0	0	0	1.83335888087173	0	3.42053581027297
"ATG12"	2.18733050369102	0	1.99130826597491	1.40860239086312	0	2.15723658318163	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	2.96785655597551	0	3.28988561019803	0	0.956028668901459	1.66066969832265	1.35374862108525	0	2.45332933989141	1.29605977424869	2.0896582942802	1.71210978590292	1.76117604585597	0	1.30837295618739	0	0	0	0	0	0	2.97665005709066	0	0	0	0	1.83335888087173	0	2.75956043448145
"ATG5"	2.18733050369102	0	2.61375573973199	0	0	2.15723658318163	0	0	3.37583128432807	2.51789875472167	0	1.85067084932289	0	0	0	0	3.75341797525151	2.54289734536132	0	0	0	0	0	3.28988561019803	0	1.43572485828435	1.86884192234431	1.75553127446859	0	3.10252109919077	0.633904346997085	2.71894437346008	1.39304464601468	0	0	1.61943235365141	0	0	0	0	0	3.62069794169786	0	0	0	0	3.43205371587043	0	0	0
"ATM"	3.20818598013571	0	0	1.40860239086312	0	1.80798367205103	2.75403531434403	0	0	0	0	2.34056975510801	0	3.36768211680924	0	0	0	1.92544950968523	0	0	0	0	0	0	2.10786596166046	1.61011025131821	2.57866458126817	2.04136702186501	0	0	1.29605977424869	1.51316409567626	1.18488764321578	1.76117604585597	2.54289734536132	2.04774074807844	0	0	0	0	0	0	2.97665005709066	0	0	0	0	0	0	0
"ATR"	0	0	2.61375573973199	1.40860239086312	1.78306268190063	1.80798367205103	0	0	0	0	0	1.30346795599205	0	0	0	0	0	0	0	0	0	0	0	3.28988561019803	2.10786596166046	1.825254151999	1.39745226803168	0.671568134320715	1.86309641273877	0	2.19328368553634	1.51316409567626	0.921694600176867	0	1.92544950968523	1.61943235365141	0	0	2.25814306368322	0	0	0	2.97665005709066	3.12408724813577	0	0	0	0	0	2.75956043448145
"AXL"	3.20818598013571	0	1.99130826597491	0	1.78306268190063	1.80798367205103	4.09139905199234	0	0	0	0	2.46199405543989	0	0	0	0	0	3.41085572505517	0	0	3.38405218891788	2.96785655597551	0	0	0	2.65402316092561	2.31595971883769	2.5247402180092	2.47547197257124	0	2.2874265325632	0	1.39304464601468	0	0	2.20832337106105	0	0	2.89760227597338	0	0	0	0	4.19294313696601	0	0	0	2.44319202542805	0	0
"AZGP1"	0	0	0	1.40860239086312	2.38840410510257	0	0	0	0	0	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	0.956028668901459	0.796584527853779	1.06973549262296	0	0	1.29605977424869	0	1.39304464601468	0	2.54289734536132	1.30837295618739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AZU1"	3.48570915341432	3.71552528769737	4.05916626835672	2.59233548235771	3.57336530473478	3.79175600530674	0	0	3.37583128432807	3.84181584429396	5.78405307658779	3.41780802097551	0	4.04344433028741	0	0	5.12197788143163	1.92544950968523	5.72724652467609	5.04243206817825	0	0	0	3.28988561019803	0	2.15250487706809	2.04105660364397	2.15853385752151	1.86309641273877	0	1.84209360170196	1.51316409567626	2.05552762915366	0	2.54289734536132	2.20832337106105	3.32797129238541	4.55000581708722	3.10965347218599	0	0	3.62069794169786	0	3.12408724813577	2.73093319654561	3.03504818400374	0	3.30594500365548	0	4.09720044086806
"B2M"	6.36049324793728	5.56651474712876	5.63230391044761	6.46733973377468	6.73008651301518	6.11409208996503	5.40082086363582	0	4.0517358186181	6.04711875785891	5.78405307658779	6.35429587370773	5.53798191930173	6.37882558455555	6.17986697546041	5.82736065180801	4.43477720005941	5.94485763060691	4.63512518474829	5.95484045980197	5.99111548334331	5.62673139256614	5.57654701048849	5.89373348066451	6.49070817335086	6.36558966406543	6.32036788884435	6.40532592425713	6.0009957362521	6.37243986477648	6.50467228713303	6.24311020790337	5.95634894269299	6.394577493461	6.60548340117607	6.33262379980791	5.3755272815313	5.82327856570727	6.21874087435019	6.36425174239509	6.26032317688491	5.3899016053828	6.2584628080454	6.07714351509572	5.71139095067695	5.47488809555258	5.19651007826586	6.27615640713714	5.91966540792775	5.00346964257993
"B3GNT7"	0	0	0	0	0	0	0	0	0	0	0	0.850587525780985	0	0	0	0	0	2.54289734536132	0	0	0	0	0	0	0	0.956028668901459	1.66066969832265	1.06973549262296	0	2.45332933989141	0	0	0.921694600176867	0	0	1.61943235365141	0	0	0	0	0	0	2.97665005709066	0	0	0	3.43205371587043	0	0	2.75956043448145
"BAG3"	2.82273420624622	0	0	0	1.78306268190063	1.26668548169973	0	0	3.37583128432807	2.51789875472167	0	0.850587525780985	0	0	0	0	0	2.54289734536132	0	0	0	0	0	3.28988561019803	0	1.22436869527222	1.77016301670626	0.671568134320715	0	2.45332933989141	1.51288802645843	1.51316409567626	0.921694600176867	1.76117604585597	1.92544950968523	0.85444692513942	0	0	2.25814306368322	0	0	0	0	4.4768426212386	2.73093319654561	0	0	1.83335888087173	0	0
"BATF3"	0	0	0	0	1.78306268190063	1.26668548169973	0	0	0	0	0	0	0	0	0	0	0	1.92544950968523	0	0	0	2.96785655597551	0	3.28988561019803	0	0.588160242310368	0.796584527853779	1.57468432721998	0	0	1.01881537182781	2.45300563550889	1.71210978590292	1.76117604585597	0	1.30837295618739	0	0	1.66442885886046	0	0	0	0	0	0	0	0	1.83335888087173	0	0
